id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2372531,Luxurious Loft in Fashion District,12120023,G,,Waterfront Communities-The Island,43.64464,-79.39712,Entire home/apt,105,7,19,2019-06-27,0.30,1,353
2380048,TORONTO - ROSEDALE FURNISHED FLAT,864492,George & Chabela,,Rosedale-Moore Park,43.67611,-79.37009,Entire home/apt,160,10,7,2019-07-03,0.12,1,112
2406479,Amazing apartment in Parkdale!,778213,Jessica,,South Parkdale,43.63965,-79.44022,Entire home/apt,150,2,17,2019-04-02,0.27,2,45
2413073,Chic house on a quiet street,4455921,Job,,North Riverdale,43.67146,-79.348,Entire home/apt,100,10,4,2016-08-24,0.07,2,0
2424754,Dufferin Grove Home,12391900,Joe,,Dufferin Grove,43.65502,-79.43573,Entire home/apt,85,365,0,,,1,0
2429122,Central Entertainment District 1 Bedroom Suite,1893345,Shana,,Waterfront Communities-The Island,43.6458,-79.38785,Entire home/apt,97,1,190,2019-07-10,2.92,3,39
2435178,Kipling Subway...2Bdrm...  30% discount Jan-April,1553458,Jay,,Islington-City Centre West,43.63942,-79.53569,Entire home/apt,119,28,6,2019-05-18,0.12,1,251
2436090,Boutique Toronto Corner Charmer,1619153,Naz,,South Riverdale,43.66368,-79.34069,Entire home/apt,423,2,4,2018-03-16,0.07,1,363
2437090,Sweet Room In the Heart of Kensington Market ❤❤,12453564,Ashleigh,,Kensington-Chinatown,43.65422,-79.40316,Private room,54,1,28,2019-07-26,3.13,2,124
2447231,Cabbagetown Retreat,3250968,Andrew,,Cabbagetown-South St.James Town,43.66903,-79.36477,Private room,100,14,10,2016-09-07,0.15,1,0
2447970,Traveler's Home - Downtown,4420576,Vicky Tuo,,North St.James Town,43.668,-79.37118,Private room,118,2,73,2019-08-05,1.15,1,69
2450170,Central Downtown Toronto Full Condo,10139524,Karl,,Church-Yonge Corridor,43.66339,-79.3836,Entire home/apt,200,2,89,2018-10-01,1.38,1,0
2450907,Queens Point downtown east,113345,Adela,,South Riverdale,43.66218,-79.3413,Entire home/apt,159,5,10,2016-05-11,0.17,7,335
2453991,The Picaso by the Beaches/downtown,12535667,Lennie,,South Riverdale,43.66337,-79.34108,Entire home/apt,159,20,2,2015-04-14,0.04,4,169
2455129,Paradise Downtown Toronto,672978,Katy,,Waterfront Communities-The Island,43.64168,-79.37982,Entire home/apt,184,2,386,2019-07-25,5.94,2,0
2459983,Downtown Condo with Stunning Views,12578668,Tade,,Palmerston-Little Italy,43.65757,-79.409,Entire home/apt,98,7,31,2015-09-30,0.47,1,0
2468156,DANFORTH GEM - FURN 1 BDRM APT AVAIL. SEPT 3/18,2112835,Theresa,,Danforth,43.68516,-79.32522,Entire home/apt,88,5,8,2018-06-10,0.22,1,3
2477601,Yonge&Shepp-Entire Apt- FULLY FURNISHED APARTMENT,1718194,Shaz And Kanwal,,Willowdale East,43.75658,-79.40757,Entire home/apt,129,5,17,2019-06-09,0.29,31,157
2478644,Downtown home private 2 room suite,4288804,Natalie & Michael,,Annex,43.67193,-79.4167,Entire home/apt,141,2,97,2019-07-21,1.50,1,0
2478662,☆☆☆☆☆ Welcome to Toronto! Welcome home!,11206244,Superhost,,Oakridge,43.69885,-79.2765,Private room,58,2,22,2019-04-17,0.33,26,354
2483875,Our pied-a-terre.  Walk Anywhere!,12621649,Paul Anthony,,Kensington-Chinatown,43.65428,-79.39368,Entire home/apt,75,14,13,2019-07-27,0.27,1,10
2488787,English Manor in the City,12737510,Mimi B.,,Mount Pleasant West,43.701,-79.38735,Entire home/apt,90,180,5,2015-09-01,0.08,1,364
2494635,Big central Toronto house furnished,12767936,Dylan,,Playter Estates-Danforth,43.68144,-79.35506,Entire home/apt,150,20,7,2019-01-05,0.11,1,54
2513582,Trendy Roncesvalles,12866214,Carole,,Roncesvalles,43.6537,-79.45049,Entire home/apt,226,5,6,2019-07-15,0.26,1,353
2516271,2+den bedrooms downtown Toronto University,12028383,Angela,,Bay Street Corridor,43.66054,-79.38662,Entire home/apt,210,5,143,2019-07-27,2.27,2,337
2524564,❤️ Executive Basement Private Room ❤️,32044025,Toronto,,Bayview Woods-Steeles,43.79324,-79.3719,Private room,45,2,12,2018-07-31,0.27,23,347
2525251,Gorgeous High Rise 1 + Den Downtown,12929845,Nikki,,Waterfront Communities-The Island,43.64702,-79.39285,Entire home/apt,210,3,0,,,1,0
2531934,PENTHOUSE LOFT - CN Tower/Lake View,12966791,Sic,,Waterfront Communities-The Island,43.63661,-79.39959,Entire home/apt,559,7,32,2018-09-30,0.49,1,360
2536191,Quiet yet Trendy Neighbourhood,12987171,Monika,,Runnymede-Bloor West Village,43.65446,-79.47852,Private room,143,1,0,,,1,189
2536696,JUNIOR MASTER BEDROOM /PRIVATE WC,9956811,Erica,,Mount Dennis,43.69152,-79.49756,Private room,146,1,5,2017-07-02,0.09,11,0
2536954,Beautiful Home - Little Italy,11341806,Mike,,Palmerston-Little Italy,43.65757,-79.42254,Entire home/apt,250,5,12,2018-07-28,0.20,1,37
2553718,Leslieville Escape,9649736,Kaitlin,,South Riverdale,43.66043,-79.3337,Private room,51,1,3,2018-08-31,0.05,2,0
2564746,Basement room separate entrance,13130261,John,,High Park-Swansea,43.64377,-79.4513,Private room,49,7,0,,,1,359
2565203,Modern Downtown Toronto Condo,13132884,Deepika,,Moss Park,43.65067,-79.36719,Entire home/apt,153,1,6,2015-10-27,0.09,1,0
2571251,Private Rooms Available NOT The Whole House,13165498,Beni,,Bayview Village,43.76666,-79.37689,Private room,49,7,14,2018-09-27,0.23,6,291
2578190,Liberty Village Ground Level Luxury Studio,13203114,Alexandra,,South Parkdale,43.63799,-79.42124,Entire home/apt,110,2,106,2019-03-31,1.62,2,254
2592785,Perfect location TO's Little Italy!,6893345,Christine,,Trinity-Bellwoods,43.65447,-79.42212,Private room,58,1,99,2019-07-30,1.58,4,158
2592905,Designer Parkdale Loft,13274168,Zab,,Roncesvalles,43.64344,-79.43301,Entire home/apt,150,7,18,2019-05-25,0.35,1,176
2593164,2 Storey Bellwoods Loft w/ park view + parking,7155827,Nadia,,Niagara,43.64504,-79.41176,Entire home/apt,157,2,16,2019-07-08,0.26,1,220
2601681,Sunrise Suite (225sq.ft) private en-suite bathroom,13324151,Albert,,Annex,43.66515,-79.41835,Private room,149,3,2,2016-05-01,0.04,1,363
2606989,Luxury Sub-Penthouse at Maple Leafs,6169934,Fahad,,Waterfront Communities-The Island,43.6432,-79.37962,Entire home/apt,865,30,1,2014-05-21,0.02,2,365
2607519,Private Room in 2 bedroom Apartment,13352980,Alan,,North St.James Town,43.66991,-79.37772,Private room,45,1,0,,,1,0
2611347,Furnished Room to Rent,694041,Mirza,,Mount Pleasant East,43.70955,-79.38127,Private room,90,3,5,2017-04-08,0.11,1,280
2613708,"Pvt Rm, 3 blks to Subway near beach",1781148,Rod & Teryl,,Danforth,43.68801,-79.31675,Private room,60,2,16,2018-08-09,0.26,1,327
2615254,"Room - Queen Bed, Minutes to Beach. Free parking.",6884061,Roberta,,The Beaches,43.67413,-79.28867,Private room,60,2,32,2019-08-02,0.51,2,356
2618025,New Modern Bachelor Unit Downtown Toronto (#2),9923100,Ed,,Church-Yonge Corridor,43.66698,-79.38215,Entire home/apt,78,5,86,2019-08-06,1.34,7,287
2625502,Modern Living in Trendy Queen West,10658511,Jordan & Luke,,Niagara,43.63816,-79.42038,Entire home/apt,100,3,15,2019-08-05,0.24,1,0
2634306,Bloordale Village Inn 30s to Subway,7457259,Pedro,,Dovercourt-Wallace Emerson-Junction,43.66368,-79.44005,Private room,61,1,161,2019-03-10,2.64,2,310
2634635,Downtown Toronto Modern Chic,3055556,Bo,,Cabbagetown-South St.James Town,43.66646,-79.37537,Entire home/apt,169,1,32,2017-10-23,0.67,1,362
2636061,Boutique Loft in Trendy King West,13497487,Tina,,Waterfront Communities-The Island,43.64157,-79.40053,Entire home/apt,149,1,4,2018-06-27,0.28,1,142
2645028,Cozy Condo with Piano & Sunshine,9932867,Elaine,,Bay Street Corridor,43.66144,-79.38552,Entire home/apt,92,3,2,2016-04-14,0.05,1,0
2660334,Great Home for Families and Business Trips,970712,Ana,,Dovercourt-Wallace Emerson-Junction,43.66545,-79.44571,Entire home/apt,300,3,73,2019-07-25,1.30,1,137
2665727,Victorian House - lower Cabbagetown,3459639,Dennis,,Moss Park,43.65852,-79.36617,Private room,54,2,49,2019-07-23,0.76,1,165
2666562,"Beautiful, Bright Apt. with free parking",13647990,Lina And Paul,,Cliffcrest,43.73334,-79.23133,Entire home/apt,54,2,338,2019-08-04,5.35,2,298
2666635,Room in 1st Class Neighbourhood,11206244,Superhost,,Bayview Woods-Steeles,43.79268,-79.37131,Private room,58,4,9,2015-07-25,0.14,26,363
2676883,"""A private bedroom"" Near Downtown Toronto!",3741602,Kay,,Brookhaven-Amesbury,43.69877,-79.4938,Private room,105,3,17,2018-08-06,0.27,7,6
2684516,Aberdeen Suite / Large Modern Bedroom Downtown,3982898,Andrew,,Cabbagetown-South St.James Town,43.66515,-79.37142,Private room,76,2,24,2018-12-01,0.44,3,34
2684891,Center of Downtown Toronto,1664538,John,,Moss Park,43.65814,-79.3693,Entire home/apt,124,30,0,,,3,279
2687601,Soho Residences Executive 1BR Condo,12440190,Benji,,Waterfront Communities-The Island,43.64306,-79.39091,Entire home/apt,98,60,4,2015-09-27,0.08,1,0
2692019,Bright and modern at Yonge/Eglinton,13777341,Naz,,Mount Pleasant West,43.70305,-79.39436,Private room,130,2,33,2019-07-13,0.54,3,317
2695468,2 beds on vibrant Queen West,2204634,Ny & Kristy,,Niagara,43.64635,-79.40793,Private room,73,3,251,2019-07-12,3.89,2,67
2700352,Amethyst Chic Room,13818332,Caitlin,,Church-Yonge Corridor,43.66155,-79.3766,Private room,76,1,290,2018-11-21,5.87,5,0
2705642,"""ARTS ON SEATON"", downtown TORONTO",13847343,Irina,,Moss Park,43.65766,-79.37025,Entire home/apt,350,4,30,2019-07-24,0.50,1,320
2719136,Lovely Private Suite in Riverdale,13915034,Megan,,North Riverdale,43.67379,-79.3437,Entire home/apt,84,3,124,2018-11-30,1.98,1,38
2721128,"Small, Sweet & Complete Suite",377846,Nick & Nena,,East End-Danforth,43.6832,-79.30511,Entire home/apt,68,28,84,2019-05-31,1.40,10,269
2736265,The heart of Yonge & Eglinton,13777341,Naz,,Mount Pleasant West,43.71043,-79.39469,Private room,130,2,29,2019-05-18,0.47,3,322
2736799,"Renovated home close to TTC, Beaches, Danforth.",7028573,Diana,,East End-Danforth,43.68505,-79.30866,Entire home/apt,198,6,10,2019-03-17,0.21,2,272
2739617,Fabulous 3 Bdrm Home -Roncesvalles,2670579,Gail,,Roncesvalles,43.64437,-79.44164,Entire home/apt,400,2,1,2014-09-08,0.02,1,0
2746751,Vibrant downtown place,14052914,Alex,,Bay Street Corridor,43.66582,-79.38536,Entire home/apt,98,2,155,2019-06-29,2.44,1,65
2774695,Stylish Parkdale private bed & bath,653502,Christy,,South Parkdale,43.63944,-79.43091,Private room,60,1,33,2018-04-22,0.79,1,0
2781733,Luxury Condo! Perfect Location,14192890,Michelle,,Waterfront Communities-The Island,43.64331,-79.39097,Entire home/apt,249,2,14,2019-04-05,0.22,18,358
2785516,Funky one-bedroom unit w/ Netflix,1007531,Julian & Joanna,,Corso Italia-Davenport,43.67977,-79.44931,Entire home/apt,110,4,42,2019-06-10,0.65,1,232
2786035,Carleton Village Studio,2784012,Ricardo,,Weston-Pellam Park,43.67308,-79.45611,Entire home/apt,50,6,52,2019-06-30,0.80,1,227
2793267,Luxury Apt 1+1 BDR-North York 2,1718194,Shaz And Kanwal,,Willowdale East,43.75559,-79.40732,Entire home/apt,199,7,16,2019-07-21,0.25,31,157
2794713,Central Bright Room in Little Portugal,8995143,Cyn M,,Little Portugal,43.65129,-79.43545,Private room,60,2,0,,,6,89
2799044,1 Bedroom Fully Furnished APT Yonge & Sheppard!,1718194,Shaz And Kanwal,,Willowdale East,43.75668,-79.40606,Entire home/apt,199,30,16,2019-06-15,0.28,31,83
2799238,Funky Danforth home; cafes and park,11356378,Robyn,,North Riverdale,43.67005,-79.35057,Entire home/apt,249,4,1,2015-08-12,0.02,1,328
2799305,Luxury Fully Furnished Junior 2 BDR APT-North York,1718194,Shaz And Kanwal,,Willowdale East,43.75707,-79.4056,Entire home/apt,119,7,15,2019-07-16,0.25,31,89
2805953,Bright private room in cosy apartment.,14353029,Judith,,Corso Italia-Davenport,43.67776,-79.43957,Private room,37,1,0,,,1,0
2806584,Bloor West Toronto Penthouse Loft,401117,Lorna,,Runnymede-Bloor West Village,43.65931,-79.48077,Entire home/apt,149,90,3,2014-11-18,0.05,1,358
2807413,"Cozy, downtown Rosedale apartment",3882347,Degan,,Annex,43.67942,-79.3947,Entire home/apt,98,2,8,2015-05-04,0.13,1,0
2811516,3bd/2b Amazing Roncesvalles Home,14275418,Nicole,,Roncesvalles,43.64885,-79.44613,Entire home/apt,160,4,20,2019-08-07,0.31,1,254
2817215,NEW DOWNTOWN TRENDY KING WEST CONDO,4347578,Diamond,,Waterfront Communities-The Island,43.64395,-79.39941,Entire home/apt,191,7,50,2019-08-04,0.80,1,324
2817835,Kensington King Size Bed,14405518,Jordan,,Kensington-Chinatown,43.65088,-79.40141,Private room,66,3,149,2019-07-22,2.45,5,345
2829505,Amazing Room Well located 2,14475101,Glaucia,,Corso Italia-Davenport,43.67906,-79.4466,Private room,34,1,10,2019-02-02,0.16,20,365
2832297,"Hi Floor Urban  Chic One Bdrm + Den, Free Parking",2984761,Bing,,Waterfront Communities-The Island,43.63932,-79.39637,Entire home/apt,145,3,246,2019-07-23,3.94,1,286
2843818,"Private lower suite, own entrance, FREE PARKING",10798821,Paul,,Playter Estates-Danforth,43.67834,-79.35987,Entire home/apt,100,2,212,2019-05-25,3.35,1,142
2847861,Lake house: Perfect for Families w/garden +parking,8142107,Lisa,,New Toronto,43.6015,-79.49927,Entire home/apt,207,3,22,2019-07-31,0.45,4,312
2855254,Lovely 1 bedroom apt in Leslieville,14596877,Aldines,,South Riverdale,43.66259,-79.33902,Entire home/apt,118,3,25,2019-01-08,0.51,1,0
2856389,Minutes from Dundas Square and Eaton Centre,10134570,Alex,,Regent Park,43.65961,-79.36597,Entire home/apt,109,2,164,2019-08-07,2.56,2,39
2860330,Lge open-plan sunny 1Bd Apt ,14623171,Jessica,,Palmerston-Little Italy,43.65897,-79.40931,Entire home/apt,51,20,0,,,1,0
2863021,1 Room  in Beautiful DT Neighbourhood!,14634031,Bojan,,Yonge-St.Clair,43.69236,-79.39702,Private room,141,2,17,2019-05-04,0.26,1,363
2875873,1A ROOM(4 PERSONS)-$120,14700210,Laura,,Newtonbrook West,43.78045,-79.42633,Private room,119,1,10,2018-08-25,0.17,11,355
2880526,Cozy Studio Apartment in Beaches Area,14721542,Lynda,,Birchcliffe-Cliffside,43.68466,-79.28492,Entire home/apt,60,2,10,2017-11-05,0.40,2,190
2880923,1B Room(4인실)- Private Bath/Free Korean Breakfast,14700210,Laura,,Newtonbrook West,43.77812,-79.42795,Private room,141,1,15,2019-08-01,0.26,11,351
2881068,2A Room(4인실)Private Bath/Free Korean Breakfast,14700210,Laura,,Newtonbrook West,43.77967,-79.42639,Private room,130,1,7,2019-07-29,0.19,11,351
2881105,2B룸(3인실)Private Bath/Free Korean Breakfast,14700210,Laura,,Newtonbrook West,43.7799,-79.42795,Private room,119,1,4,2018-08-31,0.07,11,315
2881137,BA룸(1인실)-$50/싱글베드 1개. 서랍장. 책상 비치.,14700210,Laura,,Newtonbrook West,43.77811,-79.42636,Private room,50,1,23,2019-07-26,0.36,11,336
2881196,BB룸(2인실)-Private Bath/Korean Breakfast Free,14700210,Laura,,Newtonbrook West,43.77986,-79.42831,Private room,110,1,0,,,11,351
2881235,BC Room(2 Persons) Free Korean Breakfast,14700210,Laura,,Newtonbrook West,43.77969,-79.42702,Private room,90,1,1,2016-07-04,0.03,11,357
2881277,BD Room(4Persons)Private bath/Free KoreanBreakfast,14700210,Laura,,Newtonbrook West,43.78033,-79.42655,Private room,130,1,3,2016-08-21,0.08,11,301
2881306,BE Room(3persons)PrivateBath/Free KoreanBreakfast,14700210,Laura,,Newtonbrook West,43.78023,-79.42623,Private room,119,1,3,2018-06-24,0.12,11,357
2881715,A Perfect Taste of Little Italy,661347,Corrine,,Palmerston-Little Italy,43.65521,-79.414,Entire home/apt,156,2,55,2018-08-13,0.89,1,0
2881932,"Stunning, large loft - Leslieville",14728763,Jeff,,South Riverdale,43.66314,-79.34057,Entire home/apt,230,2,34,2018-07-01,0.62,1,278
2885993,"Charming, Serene Flat at The Beach",14749364,Vivian,,The Beaches,43.67079,-79.29193,Entire home/apt,150,3,84,2018-10-20,1.33,2,336
2888365,"Cozy, Cool 2 Bedroom Little Italy",14761152,Basmatee,,Palmerston-Little Italy,43.65934,-79.41763,Entire home/apt,110,1,43,2019-07-23,0.67,11,160
2889588,Spacious 3 bdrm - Great Location!,14080273,Jennifer,,Dovercourt-Wallace Emerson-Junction,43.66569,-79.42527,Entire home/apt,155,4,2,2018-08-26,0.16,1,255
2893265,Metro Subway next to our House!,14787591,Iris,,Stonegate-Queensway,43.64706,-79.50968,Private room,38,4,25,2019-07-27,0.41,1,132
2896482,"Comfortable, Clean Space: steps from Humber Campus",14802715,Sun,,New Toronto,43.59838,-79.52135,Private room,40,1,8,2017-03-28,0.22,1,189
2906218,Beautiful 1 Bedroom in Victorian Home!,14845797,Marty,,Kensington-Chinatown,43.65614,-79.40414,Entire home/apt,160,30,127,2018-11-09,2.17,1,0
2908087,perfect spot for toronto vaycay,7042370,Emery,,Palmerston-Little Italy,43.65391,-79.42621,Entire home/apt,125,4,4,2016-08-26,0.10,1,0
2914939,Charming/Central Toronto 3 bdm Home,3160130,Karlye,,Leaside-Bennington,43.69928,-79.36987,Entire home/apt,249,5,2,2015-08-01,0.03,1,324
2916008,"TIFF Building, heart of downtown",14893245,Monet,,Waterfront Communities-The Island,43.64763,-79.38928,Entire home/apt,250,100,55,2015-10-26,0.88,1,51
2918244,CHARMING 3BR HOME W/FIREPLACE & PRIVATE YARD W/BBQ,1112766,Alexandra,,Corso Italia-Davenport,43.67879,-79.44421,Entire home/apt,106,3,47,2019-08-03,0.88,3,317
2919002,Beautiful wood and stone apartment,5364163,Tanya,,Dufferin Grove,43.65341,-79.43101,Entire home/apt,90,60,46,2019-04-20,0.72,2,192
2927308,Executive 3BR Penthouse in Downtown,14947672,Rajith,,Waterfront Communities-The Island,43.64073,-79.39739,Entire home/apt,299,1,149,2019-07-01,2.49,3,164
2927431,Boutique Building in Prime Location,14948533,John,,Moss Park,43.65193,-79.37234,Entire home/apt,190,10,8,2016-08-24,0.16,1,0
2930411,Close to everything,14963497,Jody,,Greenwood-Coxwell,43.68127,-79.32658,Private room,249,1,7,2017-08-06,0.11,2,364
2939447,Comfy downtown private apartment.,15008341,Corey,,Church-Yonge Corridor,43.66471,-79.38095,Entire home/apt,475,1,0,,,1,0
2946342,Charming urban beach oasis 1-3 people,15041816,Roxana,,The Beaches,43.67414,-79.29928,Entire home/apt,149,5,26,2019-07-30,0.42,1,331
2947842,Double bed room in Toronto home,6741120,Ted,,Little Portugal,43.64685,-79.42657,Private room,65,1,33,2019-05-29,0.53,7,312
2947976,Artsy full-on apartment (1 BR)    ,15049277,Michael,,Dovercourt-Wallace Emerson-Junction,43.66554,-79.45624,Entire home/apt,78,3,0,,,1,0
2955057,"Yonge/Bloor 2 bedroom, Toronto",2180237,Alexander,,Bay Street Corridor,43.66777,-79.38591,Entire home/apt,172,3,70,2019-07-10,1.39,4,330
2956154,Junction area: 1 bdrm in a house.,15088617,Lindsay,,Rockcliffe-Smythe,43.67158,-79.49568,Private room,34,2,17,2018-12-26,0.28,1,220
2964842,Cozy Studio Basement Apartment DOWNTOWN-Toronto,15128004,Deanna & Hari,,University,43.66117,-79.40428,Entire home/apt,59,2,301,2019-08-06,4.87,1,62
2969361,Tree top gem - Downtown Toronto,15150765,Phillip,,Moss Park,43.65994,-79.3719,Entire home/apt,160,2,16,2018-08-20,0.26,1,248
2969462,Heart of the downtown Toronto,10624993,Annie,,Waterfront Communities-The Island,43.64401,-79.38168,Entire home/apt,150,2,96,2017-08-31,1.51,1,0
2979246,Beautiful downtown home with patio and parking,15195735,Shelagh,,North Riverdale,43.67155,-79.35274,Entire home/apt,321,3,3,2016-08-03,0.06,1,0
2988248,Luxe Life in  Little Italy Dwtn 3 bed Open Concept,14761152,Basmatee,,Palmerston-Little Italy,43.66077,-79.41777,Entire home/apt,138,1,69,2019-07-31,1.23,11,67
2988568,Grill Up Good Times In Little Italy 2 Bedroom,14761152,Basmatee,,Palmerston-Little Italy,43.66041,-79.41017,Entire home/apt,75,1,43,2019-08-06,0.81,11,233
2993831,Loft Living Little Italy Dwtn 3 Bedroom,14761152,Basmatee,,Palmerston-Little Italy,43.65867,-79.40957,Entire home/apt,75,3,59,2019-08-05,0.99,11,305
2997407,Loft Living  Little Italy Dwtn 2 bed 2 bath,14761152,Basmatee,,Palmerston-Little Italy,43.66063,-79.41155,Entire home/apt,100,1,57,2019-07-27,0.92,11,132
2997565,The Bachelor Life in Little Italy Studio,14761152,Basmatee,,Palmerston-Little Italy,43.66134,-79.41783,Entire home/apt,94,2,37,2018-10-28,0.61,11,0
3001121,Garden Suite in Grand Victorian Little Italy Dwtn,14761152,Basmatee,,Palmerston-Little Italy,43.65849,-79.41173,Entire home/apt,101,1,42,2019-07-21,0.66,11,142
3001761,Perfect Pied A Terre Little Italy,14761152,Basmatee,,Palmerston-Little Italy,43.66087,-79.41608,Entire home/apt,94,1,28,2019-07-20,0.67,11,140
3004964,Beautiful Family Home in the City,3676503,Cwa,,Yonge-St.Clair,43.69201,-79.39672,Entire home/apt,515,7,2,2016-08-20,0.03,1,0
3005200,Danforth Village,651297,Selena,,Playter Estates-Danforth,43.68037,-79.3598,Entire home/apt,53,3,4,2015-06-29,0.06,1,0
3005687,"Bed sofa, private and adjacent bath",3482429,Stanley,,Humbermede,43.74958,-79.54978,Private room,38,1,48,2019-07-23,0.79,3,342
3012895,Stylish sunny place in Toronto!,2362826,Ann-Marie,,Yorkdale-Glen Park,43.70844,-79.45492,Private room,65,2,37,2018-09-01,0.60,1,342
